,0
266,INE.sc2207P790
267,INE.sc2112P465
268,INE.sc2201P420
269,INE.sc2211C580
270,INE.sc2201C480
271,INE.sc2110C500
272,INE.sc2209C570
273,INE.sc2205C710
274,INE.sc2301P760
275,INE.sc2206P640
276,INE.sc2110C435
277,INE.sc2201C465
278,INE.sc2204C610
279,INE.sc2111P490
280,INE.sc2204C530
281,INE.sc2204P920
282,INE.sc2109P430
283,INE.sc2204P650
284,INE.sc2112C490
285,INE.sc2301P740
286,INE.sc2112P390
287,INE.sc2212P820
288,INE.sc2211P620
289,INE.sc2204C500
290,INE.sc2210P780
291,INE.sc2301C790
292,INE.sc2203C480
293,INE.sc2203P560
294,INE.sc2210C580
295,INE.sc2206P810
296,INE.sc2209C670
297,INE.sc2208C920
298,INE.sc2204C790
299,INE.sc2112P460
300,INE.sc2111P460
301,INE.sc2206C710
302,INE.sc2301P670
303,INE.sc2204C780
304,INE.sc2205C495
305,INE.sc2208C750
306,INE.sc2206C630
307,INE.sc2205C780
308,INE.sc2212P650
309,INE.sc2204P880
310,INE.sc2109P470
311,INE.sc2209P630
312,INE.sc2112C450
313,INE.sc2206P600
314,INE.sc2301C720
315,INE.sc2207C750
316,INE.sc2204P900
317,INE.sc2110C390
318,INE.sc2201C530
319,INE.sc2202C560
320,INE.sc2111C480
321,INE.sc2203C520
322,INE.sc2207P740
323,INE.sc2211C840
324,INE.sc2207C580
325,INE.sc2210P590
326,INE.sc2301C550
327,INE.sc2201C550
328,INE.sc2111P510
329,INE.sc2201P540
330,INE.sc2203C400
331,INE.sc2109P420
332,INE.sc2207P800
333,INE.sc2201C560
334,INE.sc2202P495
335,INE.sc2201C570
336,INE.sc2210P710
337,INE.sc2111C500
338,INE.sc2211C590
339,INE.sc2205P670
340,INE.sc2209C790
341,INE.sc2210P660
342,INE.sc2212P500
343,INE.sc2210P520
344,INE.sc2209C820
345,INE.sc2202P520
346,INE.sc2201P560
347,INE.sc2210C750
348,INE.sc2209P650
349,INE.sc2212P520
350,INE.sc2110P435
351,INE.sc2212P740
352,INE.sc2204P590
353,INE.sc2109C380
354,INE.sc2212C520
355,INE.sc2212P570
356,INE.sc2203P485
357,INE.sc2211C485
358,INE.sc2205P900
359,INE.sc2212C510
360,INE.sc2210C650
361,INE.sc2201P590
362,INE.sc2204P800
363,INE.sc2204C730
364,INE.sc2211C540
365,INE.sc2205C510
366,INE.sc2206C770
367,INE.sc2205C660
368,INE.sc2202C465
369,INE.sc2111P540
370,INE.sc2210C660
371,INE.sc2209C730
372,INE.sc2210C870
373,INE.sc2201P495
374,INE.sc2112C400
375,INE.sc2208P870
376,INE.sc2203P590
377,INE.sc2109C475
378,INE.sc2201C490
379,INE.sc2209P690
380,INE.sc2203P630
381,INE.sc2211P830
382,INE.sc2207C590
383,INE.sc2210C550
384,INE.sc2205C590
385,INE.sc2206C850
386,INE.sc2204C960
387,INE.sc2201P395
388,INE.sc2204P435
389,INE.sc2211P710
390,INE.sc2204C690
391,INE.sc2210P510
392,INE.sc2210P840
393,INE.sc2301P640
394,INE.sc2207C880
395,INE.sc2210C740
396,INE.sc2204C440
397,INE.sc2112C415
398,INE.sc2206P570
399,INE.sc2201P485
400,INE.sc2212C485
401,INE.sc2206P510
402,INE.sc2111P520
403,INE.sc2207C640
404,INE.sc2206C830
405,INE.sc2112P415
406,INE.sc2204P910
407,INE.sc2203P620
408,INE.sc2202C495
409,INE.sc2206P870
410,INE.sc2112P425
411,INE.sc2112P590
412,INE.sc2204P610
413,INE.sc2212P670
414,INE.sc2111C520
415,INE.sc2207P920
416,INE.sc2205P570
417,INE.sc2111P500
418,INE.sc2202C445
419,INE.sc2204P560
420,INE.sc2301C770
421,INE.sc2204C435
422,INE.sc2111C485
423,INE.sc2111C445
424,INE.sc2111P445
425,INE.sc2206P760
426,INE.sc2208C510
427,INE.sc2210P495
428,INE.sc2202C415
429,INE.sc2203P600
430,INE.sc2207C730
431,INE.sc2207P630
432,INE.sc2112C435
433,INE.sc2210C760
434,INE.sc2201C380
435,INE.sc2205P520
436,INE.sc2205C570
437,INE.sc2211C510
438,INE.sc2112P420
439,INE.sc2206P530
440,INE.sc2212C790
441,INE.sc2205C720
442,INE.sc2112P510
443,INE.sc2210C495
444,INE.sc2210C840
445,INE.sc2202P590
446,INE.sc2202C475
447,INE.sc2206P700
448,INE.sc2203C495
449,INE.sc2204P770
450,INE.sc2201C405
451,INE.sc2110C455
452,INE.sc2205C920
453,INE.sc2211C600
454,INE.sc2112P450
455,INE.sc2210C880
456,INE.sc2112C510
457,INE.sc2209C800
458,INE.sc2301P690
459,INE.sc2205C640
460,INE.sc2209C870
461,INE.sc2301P730
462,INE.sc2202C485
463,INE.sc2301P540
464,INE.sc2111P440
465,INE.sc2208P520
466,INE.sc2111C495
467,INE.sc2204C910
468,INE.sc2209P740
469,INE.sc2208P700
470,INE.sc2207P910
471,INE.sc2209P890
472,INE.sc2208P710
473,INE.sc2301P560
474,INE.sc2205C690
475,INE.sc2208P590
476,INE.sc2201P440
477,INE.sc2301P590
478,INE.sc2206C550
479,INE.sc2206P880
480,INE.sc2301C740
481,INE.sc2210P650
482,INE.sc2211P750
483,INE.sc2110P520
484,INE.sc2205P890
485,INE.sc2211C650
486,INE.sc2203C465
487,INE.sc2202P560
488,INE.sc2206C530
489,INE.sc2205P750
490,INE.sc2212C630
491,INE.sc2109P540
492,INE.sc2207P690
493,INE.sc2208P890
494,INE.sc2212C680
495,INE.sc2201C580
496,INE.sc2201C430
497,INE.sc2202C380
498,INE.sc2209P510
499,INE.sc2211C800
500,INE.sc2112P500
501,INE.sc2204C550
502,INE.sc2109C390
503,INE.sc2211C760
504,INE.sc2208C880
