,0
323,DCE.pg2110-C-4550
324,DCE.i2303-C-660
325,DCE.i2206-C-630
326,DCE.a2307-P-6000
327,DCE.c2209-C-2540
328,DCE.m2301-C-3650
329,DCE.i2107-C-1560
330,DCE.l2109-C-8900
331,DCE.i2108-C-1280
332,DCE.v2107-P-7700
333,DCE.i2106-C-920
334,DCE.v2204-P-9000
335,DCE.pp2012-P-7600
336,DCE.p2306-P-7700
337,DCE.c2211-C-2680
338,DCE.a2307-C-6400
339,DCE.pg2112-C-5300
340,DCE.l2301-P-10400
341,DCE.i2305-P-740
342,DCE.v2109-C-6600
343,DCE.p2211-C-12200
344,DCE.i2109-C-1000
345,DCE.i2303-P-700
346,DCE.pp2111-P-11400
347,DCE.pp2111-C-9100
348,DCE.i2309-C-670
349,DCE.v2205-C-7500
350,DCE.i2203-C-950
351,DCE.pp2111-C-7700
352,DCE.p2207-C-7000
353,DCE.v2203-P-12400
354,DCE.pg2104-C-3250
355,DCE.c2107-P-2300
356,DCE.v2304-P-8900
357,DCE.i2110-C-1520
358,DCE.p2205-P-10600
359,DCE.v2106-P-9200
360,DCE.l2301-C-8900
361,DCE.c2103-C-2060
362,DCE.v2210-P-7400
363,DCE.l2306-C-8300
364,DCE.i2210-P-570
365,DCE.pp2107-P-7600
366,DCE.pg2108-P-3050
367,DCE.i2203-C-720
368,DCE.i2304-C-850
369,DCE.pp2104-C-6300
370,DCE.pg2212-P-6000
371,DCE.p2207-P-8400
372,DCE.pg2203-C-4000
373,DCE.c2307-C-2400
374,DCE.pg2309-P-4850
375,DCE.m2011-C-3350
376,DCE.i2104-C-1100
377,DCE.c2011-P-2080
378,DCE.m2207-C-4250
379,DCE.i2103-P-830
380,DCE.v2103-P-8400
381,DCE.i2308-P-760
382,DCE.l2011-P-6300
383,DCE.l2107-C-8400
384,DCE.pp2202-C-10800
385,DCE.v2112-P-7400
386,DCE.v2211-C-7200
387,DCE.m2108-P-2950
388,DCE.pg2011-P-3300
389,DCE.pp2208-P-9100
390,DCE.p2211-C-12000
391,DCE.m2201-C-3600
392,DCE.i2205-P-520
393,DCE.pg2209-P-4700
394,DCE.p2201-C-5700
395,DCE.l2112-C-7600
396,DCE.i2101-C-1040
397,DCE.l2108-P-8800
398,DCE.v2301-C-6100
399,DCE.v2012-C-8200
400,DCE.l2202-C-7000
401,DCE.c2203-P-2420
402,DCE.pp2104-P-6300
403,DCE.l2109-P-9600
404,DCE.pp2106-C-8900
405,DCE.v2109-C-8600
406,DCE.pg2108-C-4150
407,DCE.i2012-P-850
408,DCE.p2110-P-8300
409,DCE.i2208-P-600
410,DCE.p2301-C-6100
411,DCE.p2206-P-6300
412,DCE.i2201-C-1420
413,DCE.pg2105-P-4100
414,DCE.v2203-P-13800
415,DCE.m2307-P-3750
416,DCE.v2106-C-7600
417,DCE.c2105-C-2540
418,DCE.pp2212-C-10000
419,DCE.pp2204-C-10800
420,DCE.l2209-C-10600
421,DCE.v2011-P-5600
422,DCE.v2012-C-5900
423,DCE.i2202-P-1020
424,DCE.i2104-P-630
425,DCE.l2112-P-9600
426,DCE.c2105-C-2360
427,DCE.pp2301-C-7300
428,DCE.p2206-C-6900
429,DCE.l2205-C-10000
430,DCE.l2012-C-7700
431,DCE.b2306-P-4350
432,DCE.p2211-P-8600
433,DCE.pg2207-C-6500
434,DCE.v2204-C-9200
435,DCE.l2105-P-8500
436,DCE.pg2206-P-3650
437,DCE.p2211-P-8400
438,DCE.pp2302-C-9500
439,DCE.i2102-P-1240
440,DCE.p2111-P-6700
441,DCE.y2308-P-9800
442,DCE.y2307-P-7600
443,DCE.i2212-P-520
444,DCE.c2309-C-2860
445,DCE.v2306-P-8300
446,DCE.y2212-C-9100
447,DCE.l2305-C-8000
448,DCE.pp2305-P-9600
449,DCE.p2205-P-9100
450,DCE.y2309-P-9400
451,DCE.i2307-P-530
452,DCE.b2212-C-4600
453,DCE.b2301-C-4750
454,DCE.pg2012-C-2950
455,DCE.i2201-P-860
456,DCE.pp2012-P-7200
457,DCE.i2111-P-620
458,DCE.y2211-C-10800
459,DCE.i2105-C-520
460,DCE.p2206-P-13600
461,DCE.a2309-P-5700
462,DCE.c2211-C-2400
463,DCE.l2202-P-7700
464,DCE.c2101-P-2440
465,DCE.l2304-C-9600
466,DCE.p2212-C-13000
467,DCE.pp2102-P-8100
468,DCE.m2207-C-3300
469,DCE.pp2103-C-6300
470,DCE.v2202-C-11800
471,DCE.p2309-C-8100
472,DCE.v2211-P-8700
473,DCE.pg2202-P-5800
474,DCE.l2303-C-8100
475,DCE.m2209-C-3600
476,DCE.l2109-P-7600
477,DCE.c2107-P-3000
478,DCE.i2302-P-680
479,DCE.pp2101-C-9600
480,DCE.p2208-P-8800
481,DCE.m2211-C-3050
482,DCE.i2108-C-590
483,DCE.l2011-P-7200
484,DCE.v2109-P-8400
485,DCE.v2112-P-7000
486,DCE.a2211-C-5500
487,DCE.pp2208-C-7200
488,DCE.pp2106-C-7000
489,DCE.pg2303-C-4250
490,DCE.v2107-P-9500
491,DCE.pp2101-C-8600
492,DCE.pp2209-P-7600
493,DCE.i2211-P-470
494,DCE.v2101-C-6600
495,DCE.i2201-P-1020
496,DCE.i2212-C-890
497,DCE.m2212-C-4850
498,DCE.pg2202-C-5150
499,DCE.p2205-P-11200
500,DCE.p2307-C-7000
501,DCE.p2207-P-6500
502,DCE.pp2303-C-7500
503,DCE.c2307-P-3240
504,DCE.i2105-P-760
505,DCE.pp2309-P-8100
506,DCE.pp2209-C-10400
507,DCE.v2103-C-8800
508,DCE.p2207-P-12200
509,DCE.pg2308-C-4800
510,DCE.pp2104-C-10200
511,DCE.p2211-P-6100
512,DCE.i2205-P-950
513,DCE.i2205-P-650
514,DCE.p2207-P-7100
515,DCE.c2305-P-2600
516,DCE.y2308-P-9100
517,DCE.p2201-C-10400
518,DCE.y2309-P-8800
519,DCE.v2309-C-6800
520,DCE.p2307-C-9700
521,DCE.pg2202-P-7100
522,DCE.pg2308-C-5050
523,DCE.v2206-P-10800
524,DCE.l2207-C-8000
525,DCE.i2109-P-620
526,DCE.m2203-C-4400
527,DCE.i2109-P-1120
528,DCE.l2302-P-9100
529,DCE.pg2107-P-3400
530,DCE.i2303-P-750
531,DCE.m2205-P-4100
532,DCE.l2112-C-7200
533,DCE.c2211-C-2900
534,DCE.p2301-P-7400
535,DCE.c2105-C-2040
536,DCE.i2203-C-840
537,DCE.v2012-C-6300
538,DCE.i2112-P-980
539,DCE.c2307-P-2400
540,DCE.l2305-C-9200
541,DCE.b2308-P-3950
542,DCE.p2302-C-8900
543,DCE.p2204-P-14800
544,DCE.pg2209-C-4350
545,DCE.l2203-C-9500
546,DCE.p2208-P-14400
547,DCE.b2211-P-4600
548,DCE.l2110-C-7000
549,DCE.pp2308-P-8100
550,DCE.m2108-P-3850
551,DCE.pg2205-P-5900
552,DCE.p2112-P-7000
553,DCE.l2212-P-6500
554,DCE.pg2204-C-3600
555,DCE.p2212-C-13400
556,DCE.pp2108-C-7000
557,DCE.i2203-C-710
558,DCE.pg2101-P-4450
559,DCE.pg2211-C-6900
560,DCE.pg2203-P-4500
561,DCE.m2309-C-3400
562,DCE.p2301-C-9800
563,DCE.i2204-P-670
564,DCE.c2307-C-2520
565,DCE.i2207-C-1040
566,DCE.p2308-C-9100
567,DCE.y2305-C-7700
568,DCE.pp2112-P-9300
569,DCE.m2203-P-2650
570,DCE.l2108-C-6600
571,DCE.v2306-P-7500
572,DCE.pp2201-P-7800
573,DCE.p2204-P-12600
574,DCE.l2102-C-8500
575,DCE.pg2307-C-4100
576,DCE.pp2107-P-6300
577,DCE.l2110-P-8300
578,DCE.l2206-P-7700
579,DCE.i2207-C-550
580,DCE.pg2103-C-2700
581,DCE.pg2205-C-5850
582,DCE.c2011-P-2560
583,DCE.p2110-C-8200
584,DCE.p2211-P-6400
585,DCE.p2209-P-10600
586,DCE.m2211-C-4150
587,DCE.pg2208-C-6300
588,DCE.l2110-C-6800
589,DCE.i2206-C-500
590,DCE.pp2206-P-7000
591,DCE.pp2211-P-7400
592,DCE.i2101-C-470
593,DCE.i2204-P-960
594,DCE.a2211-P-5100
595,DCE.v2302-C-7400
596,DCE.l2305-P-8600
597,DCE.c2303-P-3120
598,DCE.v2110-C-9600
599,DCE.i2109-C-1340
600,DCE.v2305-C-9000
601,DCE.v2307-P-7400
602,DCE.m2209-P-4300
603,DCE.i2201-C-1380
604,DCE.pg2110-C-4800
605,DCE.v2012-C-6400
606,DCE.p2201-P-9900
607,DCE.l2109-P-8900
608,DCE.c2309-P-2780
609,DCE.p2109-P-9000
610,DCE.pp2207-C-8200
611,DCE.v2305-P-6200
612,DCE.p2307-P-10000
613,DCE.i2106-C-1460
614,DCE.l2111-C-6600
615,DCE.b2212-P-4650
616,DCE.pg2307-P-4500
617,DCE.v2112-C-7700
618,DCE.c2201-P-2360
619,DCE.y2307-C-9000
620,DCE.pg2303-P-5450
621,DCE.pg2104-C-4150
622,DCE.v2212-C-5300
623,DCE.v2108-C-6000
624,DCE.pg2104-P-3150
625,DCE.l2302-P-9000
626,DCE.i2202-P-560
627,DCE.i2102-P-1300
628,DCE.p2202-P-8200
629,DCE.b2304-P-4550
630,DCE.pp2209-C-7700
631,DCE.m2308-P-3150
632,DCE.pg2306-P-3800
633,DCE.i2109-P-830
634,DCE.v2201-C-8800
635,DCE.pg2205-P-4350
636,DCE.pp2307-P-6800
637,DCE.i2105-C-630
638,DCE.i2302-C-600
639,DCE.l2203-P-7800
640,DCE.v2201-P-12000
641,DCE.v2111-C-8500
642,DCE.v2201-P-8100
643,DCE.pp2304-C-7200
644,DCE.c2201-P-2740
645,DCE.y2305-P-8300
646,DCE.p2305-P-9800
647,DCE.i2207-P-800
648,DCE.p2207-P-11000
649,DCE.m2308-P-3600
650,DCE.c2209-P-3360
651,DCE.v2212-C-7600
652,DCE.pg2204-P-7100
653,DCE.c2103-C-2400
654,DCE.p2208-P-7500
655,DCE.pg2302-P-5200
656,DCE.pg2212-P-5350
657,DCE.pg2209-P-6100
658,DCE.l2202-P-8500
659,DCE.i2209-P-840
660,DCE.m2211-P-4650
661,DCE.pg2209-P-3900
662,DCE.pp2301-P-7700
663,DCE.v2202-P-14000
664,DCE.pp2308-C-8000
665,DCE.p2308-P-6900
666,DCE.y2307-P-10000
667,DCE.pg2110-C-5750
668,DCE.i2204-C-470
669,DCE.pp2306-P-7700
670,DCE.v2304-C-5900
671,DCE.p2307-C-7300
672,DCE.i2208-P-520
673,DCE.i2105-C-700
674,DCE.y2212-P-10600
675,DCE.i2101-P-590
676,DCE.v2011-P-5800
677,DCE.v2106-P-7000
678,DCE.pg2101-C-3850
679,DCE.p2302-C-7800
680,DCE.pp2202-P-8200
681,DCE.pg2206-P-4000
682,DCE.i2202-C-1380
683,DCE.l2106-P-8600
684,DCE.b2308-C-4200
685,DCE.p2306-P-11000
686,DCE.pp2303-P-6600
687,DCE.pp2307-C-6500
688,DCE.c2305-P-2580
689,DCE.p2109-P-6900
690,DCE.pp2202-C-9100
691,DCE.pg2106-C-3200
692,DCE.c2307-P-2460
693,DCE.pg2211-C-4350
694,DCE.l2203-P-8100
695,DCE.v2212-P-6500
696,DCE.v2102-P-7100
697,DCE.v2112-P-10000
698,DCE.i2105-P-780
699,DCE.p2204-C-9700
700,DCE.pp2209-P-9800
701,DCE.c2101-P-2660
702,DCE.pg2110-P-5550
703,DCE.p2212-C-7500
704,DCE.l2306-P-7700
705,DCE.b2303-C-5300
706,DCE.c2211-C-2740
707,DCE.v2206-C-10800
708,DCE.v2204-C-7900
709,DCE.p2109-C-7900
710,DCE.pg2204-P-3550
711,DCE.c2105-P-3000
712,DCE.pp2203-C-7400
713,DCE.l2302-C-9600
714,DCE.pp2306-P-8000
715,DCE.i2103-C-1060
716,DCE.p2304-C-8900
717,DCE.m2111-P-3550
718,DCE.l2212-P-9900
719,DCE.i2103-C-480
720,DCE.i2111-P-650
721,DCE.p2211-C-12400
722,DCE.l2204-P-8900
723,DCE.l2103-P-6500
724,DCE.i2110-P-1380
725,DCE.c2307-C-2760
726,DCE.m2112-P-2800
727,DCE.i2012-C-690
728,DCE.i2105-C-600
729,DCE.v2301-C-6700
730,DCE.pg2204-P-6600
731,DCE.pg2208-P-5100
732,DCE.pg2110-P-3650
733,DCE.v2105-C-9500
734,DCE.i2103-C-630
735,DCE.pg2208-C-5700
736,DCE.c2303-C-2800
737,DCE.pg2205-C-5000
738,DCE.p2109-P-9300
739,DCE.m2103-C-2950
740,DCE.l2105-P-10000
741,DCE.c2309-C-2820
742,DCE.i2305-P-690
743,DCE.pg2303-C-4900
744,DCE.v2212-C-7000
745,DCE.pg2201-P-5850
746,DCE.c2303-C-2380
747,DCE.i2112-P-490
748,DCE.pp2207-P-7400
749,DCE.c2111-P-2300
750,DCE.m2309-C-3250
751,DCE.l2206-C-8600
752,DCE.m2308-P-3550
753,DCE.l2306-P-9200
754,DCE.l2201-P-10400
755,DCE.l2202-C-9200
756,DCE.pg2101-C-3500
757,DCE.c2209-C-3080
758,DCE.v2107-C-8200
759,DCE.p2205-P-5700
760,DCE.v2206-P-9100
761,DCE.l2305-C-8900
762,DCE.v2309-P-6500
763,DCE.pp2204-P-9500
764,DCE.c2309-C-3000
765,DCE.pg2306-P-4450
766,DCE.p2305-P-11200
767,DCE.v2307-P-5200
768,DCE.i2108-C-910
769,DCE.l2101-C-7200
770,DCE.v2110-P-8400
771,DCE.p2209-P-9900
772,DCE.l2103-P-8800
773,DCE.v2303-C-9200
774,DCE.v2211-P-7500
775,DCE.v2107-C-5900
776,DCE.pg2102-P-2650
777,DCE.pg2205-C-6900
778,DCE.i2101-P-480
779,DCE.pp2111-P-7200
780,DCE.pg2112-P-5400
781,DCE.pp2105-C-6100
782,DCE.i2106-C-1420
783,DCE.pg2308-C-4850
784,DCE.c2207-C-2540
785,DCE.pp2308-C-7800
786,DCE.v2105-P-6400
787,DCE.p2301-P-6100
788,DCE.b2301-C-4050
789,DCE.v2304-P-5400
790,DCE.l2104-C-7500
791,DCE.pg2306-C-3950
